Code,Concentration,TimeSM,T,H%,Wind_dir,Wind_vel,UR200,WA200,GR200,IN200,RO200,UR600,WA600,GR600,IN600,RO600,UR1000,WA1000,GR1000,IN1000,RO1000,UR2000,WA2000,GR2000,IN2000,RO2000,UR4000,WA4000,GR4000,IN4000,RO4000,CorIN2,CorOUT2,CorIN6,CorOUT6,CorIN10,CorOUT10,CorIN15,CorOUT15,CorIN30,CorOUT30
PL0012A,41.1931,2017-04-29 15:00:00,10.0,60.0,Wind blowing from the south,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.99,0.96,0.49,0.19,0.19,0.07,0.08,0.03,0.02,0.01
PL0012A,62.5387,2017-04-29 18:00:00,10.0,57.0,Wind blowing from the south-southeast,1.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.965,0.98,0.52,0.325,0.29000000000000004,0.14,0.14,0.06,0.055,0.015
PL0012A,70.9522,2017-04-29 19:00:00,8.5,71.0,Wind blowing from the north-northwest,1.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.98,0.965,0.325,0.52,0.14,0.29000000000000004,0.06,0.14,0.015,0.055
PL0012A,73.6124,2017-04-29 20:00:00,7.4,77.0,"Calm, no wind",0.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.8975,0.8975,0.5687500000000001,0.5687500000000001,0.37875,0.37875,0.26875,0.26875,0.1675,0.1675
PL0012A,90.0531,2017-04-29 21:00:00,6.2,83.0,Wind blowing from the west,1.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.79,0.96,0.43,0.99,0.34,0.99,0.22,0.86,0.15,0.78
PL0012A,81.085,2017-04-29 23:00:00,4.0,88.0,Wind blowing from the west,1.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.79,0.96,0.43,0.99,0.34,0.99,0.22,0.86,0.15,0.78
PL0012A,78.6266,2017-04-30 00:00:00,4.8,87.0,Wind blowing from the east,1.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.96,0.79,0.99,0.43,0.99,0.34,0.86,0.22,0.78,0.15
PL0012A,87.7849,2017-04-30 01:00:00,2.7,94.0,Wind blowing from the west-southwest,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.8500000000000001,0.7949999999999999,0.59,0.84,0.42,0.665,0.37,0.505,0.19,0.41
PL0012A,105.406,2017-04-30 02:00:00,2.4,95.0,Wind blowing from the south-west,1.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.91,0.63,0.75,0.69,0.5,0.34,0.52,0.15,0.23,0.04
PL0012A,104.675,2017-04-30 03:00:00,2.8,96.0,Wind blowing from the south-southwest,1.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.95,0.7949999999999999,0.62,0.44,0.345,0.205,0.3,0.09,0.125,0.025
PL0012A,106.308,2017-04-30 04:00:00,3.0,98.0,Wind blowing from the south-southwest,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.95,0.7949999999999999,0.62,0.44,0.345,0.205,0.3,0.09,0.125,0.025
PL0012A,107.696,2017-04-30 05:00:00,3.1,98.0,Wind blowing from the west-southwest,1.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.8500000000000001,0.7949999999999999,0.59,0.84,0.42,0.665,0.37,0.505,0.19,0.41
PL0012A,90.8344,2017-04-30 06:00:00,4.3,97.0,Wind blowing from the south-southwest,1.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.95,0.7949999999999999,0.62,0.44,0.345,0.205,0.3,0.09,0.125,0.025
PL0012A,42.9298,2017-04-30 07:00:00,5.0,96.0,Wind blowing from the south-southeast,1.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.965,0.98,0.52,0.325,0.29000000000000004,0.14,0.14,0.06,0.055,0.015
PL0012A,25.4894,2017-04-30 08:00:00,5.3,94.0,Wind blowing from the east-northeast,1.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.8500000000000001,0.84,0.59,0.665,0.42,0.505,0.37,0.41,0.19
PL0012A,22.0375,2017-04-30 09:00:00,6.3,88.0,Wind blowing from the east-southeast,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.95,0.895,0.77,0.445,0.69,0.275,0.53,0.155,0.435,0.08499999999999999
PL0012A,24.0872,2017-04-30 10:00:00,7.1,78.0,Wind blowing from the east,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.96,0.79,0.99,0.43,0.99,0.34,0.86,0.22,0.78,0.15
PL0012A,26.9468,2017-04-30 11:00:00,7.3,75.0,Wind blowing from the east-northeast,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.8500000000000001,0.84,0.59,0.665,0.42,0.505,0.37,0.41,0.19
PL0012A,29.7591,2017-04-30 12:00:00,8.2,77.0,Wind blowing from the east,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.96,0.79,0.99,0.43,0.99,0.34,0.86,0.22,0.78,0.15
PL0012A,40.0904,2017-04-30 19:00:00,9.2,71.0,Wind blowing from the east-northeast,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.8500000000000001,0.84,0.59,0.665,0.42,0.505,0.37,0.41,0.19
PL0012A,55.0808,2017-04-30 20:00:00,7.3,76.0,Wind blowing from the east-northeast,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.8500000000000001,0.84,0.59,0.665,0.42,0.505,0.37,0.41,0.19
PL0012A,57.5579,2017-04-30 21:00:00,5.9,82.0,Wind blowing from the east-northeast,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.8500000000000001,0.84,0.59,0.665,0.42,0.505,0.37,0.41,0.19
PL0012A,63.9138,2017-04-30 23:00:00,3.4,90.0,Wind blowing from the north-northeast,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,59.9968,2017-05-01 00:00:00,3.1,94.0,Wind blowing from the north-northeast,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,58.1649,2017-05-01 01:00:00,3.6,94.0,Wind blowing from the north-northeast,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,60.7337,2017-05-01 02:00:00,3.3,96.0,Wind blowing from the north-northeast,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,57.3513,2017-05-01 03:00:00,2.2,97.0,Wind blowing from the north-northeast,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,51.1253,2017-05-01 04:00:00,1.9,99.0,Wind blowing from the north-east,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,45.2234,2017-05-01 05:00:00,3.2,99.0,Wind blowing from the east-northeast,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.8500000000000001,0.84,0.59,0.665,0.42,0.505,0.37,0.41,0.19
PL0012A,24.3847,2017-05-01 06:00:00,4.6,99.0,Wind blowing from the east-northeast,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.8500000000000001,0.84,0.59,0.665,0.42,0.505,0.37,0.41,0.19
PL0012A,16.08,2017-05-01 07:00:00,6.8,87.0,Wind blowing from the east,5.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.96,0.79,0.99,0.43,0.99,0.34,0.86,0.22,0.78,0.15
PL0012A,15.0674,2017-05-01 08:00:00,8.4,76.0,Wind blowing from the east-northeast,7.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.8500000000000001,0.84,0.59,0.665,0.42,0.505,0.37,0.41,0.19
PL0012A,13.4325,2017-05-01 09:00:00,9.5,69.0,Wind blowing from the east-northeast,8.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.8500000000000001,0.84,0.59,0.665,0.42,0.505,0.37,0.41,0.19
PL0012A,14.7667,2017-05-01 10:00:00,9.8,72.0,Wind blowing from the east-northeast,9.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.8500000000000001,0.84,0.59,0.665,0.42,0.505,0.37,0.41,0.19
PL0012A,23.798,2017-05-01 19:00:00,10.0,71.0,Wind blowing from the north-east,8.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,23.7539,2017-05-01 20:00:00,8.9,76.0,Wind blowing from the north-east,6.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,22.9003,2017-05-01 21:00:00,7.9,80.0,Wind blowing from the north-east,5.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,24.8989,2017-05-01 23:00:00,6.6,86.0,Wind blowing from the north-east,5.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,24.7867,2017-05-02 00:00:00,6.1,87.0,Wind blowing from the north-east,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,26.0094,2017-05-02 01:00:00,5.2,92.0,Wind blowing from the north-east,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,27.8418,2017-05-02 02:00:00,5.3,92.0,Wind blowing from the north-east,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,33.3008,2017-05-02 03:00:00,4.8,94.0,Wind blowing from the east-northeast,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.8500000000000001,0.84,0.59,0.665,0.42,0.505,0.37,0.41,0.19
PL0012A,32.1667,2017-05-02 04:00:00,4.5,95.0,Wind blowing from the north-east,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,31.0305,2017-05-02 05:00:00,5.4,95.0,Wind blowing from the north-east,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,38.2672,2017-05-02 06:00:00,6.7,92.0,Wind blowing from the north-east,5.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,41.4934,2017-05-02 07:00:00,8.0,87.0,Wind blowing from the east-northeast,7.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.8500000000000001,0.84,0.59,0.665,0.42,0.505,0.37,0.41,0.19
PL0012A,36.543,2017-05-02 08:00:00,8.8,86.0,Wind blowing from the east-northeast,7.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.8500000000000001,0.84,0.59,0.665,0.42,0.505,0.37,0.41,0.19
PL0012A,38.1616,2017-05-02 09:00:00,9.4,84.0,Wind blowing from the east-northeast,7.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.8500000000000001,0.84,0.59,0.665,0.42,0.505,0.37,0.41,0.19
PL0012A,65.7612,2017-05-02 22:00:00,9.3,97.0,Wind blowing from the north,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.96,0.99,0.19,0.49,0.07,0.19,0.03,0.08,0.01,0.02
PL0012A,56.3979,2017-05-02 23:00:00,9.0,96.0,"Calm, no wind",0.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.8975,0.8975,0.5687500000000001,0.5687500000000001,0.37875,0.37875,0.26875,0.26875,0.1675,0.1675
PL0012A,43.4109,2017-05-03 00:00:00,9.8,97.0,Wind blowing from the east-northeast,1.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.8500000000000001,0.84,0.59,0.665,0.42,0.505,0.37,0.41,0.19
PL0012A,38.5035,2017-05-03 06:00:00,9.7,93.0,Wind blowing from the east-northeast,5.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.8500000000000001,0.84,0.59,0.665,0.42,0.505,0.37,0.41,0.19
PL0012A,47.6236,2017-05-03 07:00:00,9.4,93.0,Wind blowing from the north-east,5.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,53.074,2017-05-03 08:00:00,9.4,91.0,Wind blowing from the east-northeast,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.8500000000000001,0.84,0.59,0.665,0.42,0.505,0.37,0.41,0.19
PL0012A,55.1216,2017-05-03 09:00:00,9.9,89.0,Wind blowing from the east-northeast,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.8500000000000001,0.84,0.59,0.665,0.42,0.505,0.37,0.41,0.19
PL0012A,40.4654,2017-05-03 22:00:00,10.0,97.0,Wind blowing from the east-northeast,5.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.8500000000000001,0.84,0.59,0.665,0.42,0.505,0.37,0.41,0.19
PL0012A,38.2111,2017-05-04 00:00:00,10.0,96.0,Wind blowing from the east-northeast,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.8500000000000001,0.84,0.59,0.665,0.42,0.505,0.37,0.41,0.19
PL0012A,38.5851,2017-05-04 01:00:00,9.9,96.0,Wind blowing from the north-east,6.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,39.501,2017-05-04 02:00:00,9.8,97.0,Wind blowing from the north-east,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,39.467,2017-05-04 03:00:00,9.9,98.0,Wind blowing from the north-east,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,44.6121,2017-05-04 04:00:00,9.9,99.0,Wind blowing from the north-east,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,57.2602,2017-05-05 00:00:00,9.3,99.0,Wind blowing from the north-northeast,1.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,41.1602,2017-05-05 01:00:00,7.7,99.0,Wind blowing from the north-northeast,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,38.5319,2017-05-05 02:00:00,7.0,99.0,Wind blowing from the north-east,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,34.4024,2017-05-05 03:00:00,6.7,99.0,Wind blowing from the north-east,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,37.953,2017-05-05 04:00:00,9.0,100.0,Wind blowing from the north-east,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,41.4054,2017-05-05 05:00:00,8.9,100.0,Wind blowing from the east-northeast,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.8500000000000001,0.84,0.59,0.665,0.42,0.505,0.37,0.41,0.19
PL0012A,49.9344,2017-05-05 06:00:00,9.1,100.0,Wind blowing from the north-east,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,58.8663,2017-05-05 07:00:00,9.5,100.0,Wind blowing from the east,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.96,0.79,0.99,0.43,0.99,0.34,0.86,0.22,0.78,0.15
PL0012A,55.4959,2017-05-05 08:00:00,9.8,100.0,Wind blowing from the east-northeast,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.8500000000000001,0.84,0.59,0.665,0.42,0.505,0.37,0.41,0.19
PL0012A,24.9531,2017-05-07 23:00:00,9.6,88.0,Wind blowing from the west,6.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.79,0.96,0.43,0.99,0.34,0.99,0.22,0.86,0.15,0.78
